tweet,place
مكان هادئ يستحق الزياره توجد فيه اللعاب الاطفال فيه دورات مياه والجبل يعطي منظر جميل جدا,10
حلو ولكن محتاج شوية اهتمام,10
مكان جميل وحيوي ولكن دورات المياه تحتاج اهتمام اكثر,10
"يوم غد الخميس موافق 23سبتمبر 2021من أمام هذا المنتزة ستنطلق عروض الألعاب النارية إحتفالا بيوم العيد الوطني ال91 عاما من العطاء تحت شعار (هي لنا دار)
نشارك المملكة وأهلها الكرام بحب في عيدهم الوطني وفرحهم وفرحنا بهذا اليوم التاريخي للذكرى المجيدة"" وكل عام والمملكة وأهلها الطيبين في خير وتقدم وإزدهار .❤",10
منتزه جميل ولكن يحتاج الكثير من الاهتمام والمتابعة والعناية,10
"مكان ترفيهي هادئ ومتنفس للعائلة وجلسات خضراء وملاعب كرة قدم سداسية . . رائع بما تعنيه الكلمة يستحق زيارة عائلية",10
يحتاج الى الاهتمام من الأمانه 😔😔,10
"مكان جميل طبيعي به العاب اطفال وجلسات ثيل وبخشات بطحاء حائل الجميلة",10
"اولاً: لا يلام الزوار بعدم تنظيف المكان لانه لا يوجد اي حاوية نفايات تساعدهم على الاهتمام بنظافة المكان والي بيروح منتزه اهم شي عنده يلقى مكان نظيف وما فيه روائح مزعجه.
ثانيًا: دورات المياه اعزكم الله كانها لم تنظف من سنوات مع انه مره يومياً او كم مره بالاسبوع راح تكون كافيه مع حل مشكلة رائحة التصريف الي تصرع الانسان .",10
مكان جميل متنفس للعائلة به احتفالات الألعاب النارية باليوم الوطني,10
منتزه السلام. جميل جدا. ولفت نظري. صوره للشهيد باذن الله تركي الرشيد الله يرحمه ويغفرله يارب ويجعله بالفردوس الاعلى من الجنه من غير حساب ولا سابق عذاب مع ابوي وكل امواتنا واموات المسلمين يارب,10
منتزه بسيط وجميل ومتواضع ونظيف,10
"جميل وقريب جداً من الخدمات..
يحتاج التفاتة من البلدية وشيء من الإهتمام... أزعجني جداً تعطل الشلالات الموجودة والتي كانت أكثر شيء يمييز هذا المنتزه عن غيره.",10
بصراحه انا رحت لها الساعه ٢بالليل وكان الجو حلو وبراد ومافيها زحمه. يعني ماكان موجود فيها كثير ناس,10
جيد  يحتاج الاهتمام بالنظافه وازالة الاعشاب الضاره,10
"حديقة رائعة ومكان كبير وخدماته كبيرة وينصح فيه لفعاليات مع الاطفال
ولكن المياه بالبحيرة يلزمها تنظيف او تكرير او تصفية",10
"حديقة ذات موقع مميز وهادئة
ولكن نرجوا الإهتمام بالعشب في أرضية الحديقة",10
"سيئ
الثيل يابس ومتحول لشوك. لايوجد هناك اهتمام مع الأسف بالمنتزه",10
هذه الحديقة جيدة جداً، يوجد بها جلسات و مضلات و ألعاب أطفال مجانية، و دورة مياة أعزكم الله، ينقصه الإهتمام بالعشب حق الجلوس ما يمسى ب ( الثيل )، النظافة و الإنارة ممتازة جداً، اما بالنسبة للمأكولات و المشروبات لا يوجد من يبيعها إلا نادراً.,10
منتزه حلوو بس  ينقصه تنظيف العشب المفروض فيه عمال بلديه لتنظيف المناديل والقراطيس الي تتراكم بالاطراف والجوونب,10
"اروع مكان للتنزه مع العائلة والأصدقاء.جماله يكمن في شجر الزيتون وطبيعة المكان الجبليه الخلابه",10
جميل بطبيعته وموقعه القريب ومخصص لفئة الشباب,10
كل شي متهالك حتى الثيل لا يحصد وفي انواع نباتات من الي تلزق بالملابس بكثرة بعد ما كان من افضل المنتزهات بحائل,10
جيد يحتاج الى زيادة التشجير وصيانة دورات المياة اجلكم الله,10
جميلة وقريبة لكن تحتاج للصيانة الثيل مررره جاف وميت وكذلك تحتاج بعض التعديلات,10
مكان مريح جدا وفي منطقه قريبه من الخدمات والمقاهي,10
حديقة كاملة ومميزه وبعد يوجد ملاعب كرة قدم والمكان واسع وجميل لاكن فيه بعض الملاحضات والي هي مثل تقصير من البلدية بعدم تنضيف العشب وفيه ملاحضه ثانيه ولي هي الشلالات مايشتغلن والي كانن هن مزينات الحديقة ومخلينه حديقة مميزه عن غيره ، عموما حديقة جميلة وواسعه  وتصلح للزياره مع الاهل ...,10
سيئ حشرات ونبات الشوك منشر بشكل غير مقبول وسخه ومهمله تجيب الكآبه,10
حديقة رااااائع وجميل وفيه جمال جميلة جدا بالاضافة الى وجود حمامات,10
فاشل جداً ويحتاج اهتمام من البلدية ااحديقة كلها اشجار وشوك  الممرات مليئة بالتراب والايوجد إنارة كافية بشكل اشكال الإهمال,10
جميل جدا بالليل والنهار احلى واجمل,10
المكان جميل بصراحة لازم يكون المكان نظيف,10
"المكان قمة في الروعة والهدوء
مناسب للعائلات",10
منتزه جيد لكن دوراة المياه غير نظيف,10
"السلام عليكم ورحمة الله
حديقة السلام جميله جدا وخاصة وقت العصر
ولكن لايوجد اهتمام بنظافه ودورات المياة والثيل قديم
ياليت يتم إعادة نظر فيها.",10
"جميله تعتبر وسط المدينه وفيها العاب لكن ملاحظتي انهم غيروا انوارها من اصفر الى الابيض فا الضوء خافت نوعا ماء ولكن جميله وفيها العاب اطفال والعاب مخصصه لذوي الاعاقه",10
ياليت يتم الاهتمام بالثيل والاشجار. وايضا الارضية متحفرة,10
منتزة جيد وموقع جميل مناسبة للعائلات المحبة للمناطق الجبلية,10
غير  جيد يحتاج  نضافه وخدمة دوراة مياه,10
رائع جدا ، ينقصه النظافه بسبب الزائريين للاسف اللي يخلون زبايلهم وراهم بالرغم من وجود حاويات ،، زرتهم الساعه 5 بعد العصر وبالرغم من جمال الجو مافي كوشكات او فود ترك للقهوه والشاهي وغيره ،، جميل المكان جدا لكن نايم,10
جميل  جدا من مناطق السياحه بحائل لاكن تبي تطوير واهتمام من بلدية حائل ووزارة السياحة,10
منتزه للعوائل ..ونظيف انصح به,10
منتزه متهالك لا يليق بحائل واهلها,10
مكان جميل لعصرية ممتعه وخاصة بالصيف ..يحتاج الى زياده اهتمام,10
ممتاز جدآ بس يحتاج الى عنايه واهتمام,10
منتزه كبير ف الرياض وقديم ولاكن جميل وزرته قريب جداً تطورات جميلة,10
بوه ناسن تراكض  واحلى شي فيه الكوشك حق الحلاق قصدي كشك هذا وش اسمو نسيت هذا الفيد ابو كفرات قصدي اللي يسحبونه اللي مشي على كفرات,10
ممتاز وجميل ولكن بكل صراحة ينقصة وضع صناديق حاويات القمامة فيه بأماكن متعددة وزيدة للقليل وليس للكثير لإلعاب الاطفال و وجود الدوريات الامنية في الموقع,10
"ياليته للعوايل مو للعزاب هالمكان
جميل ومرتفع",10
اهمال كامل من قبل البلديه من حيث العنايه بالحديقه جفاف المسطحات وعدم النظافه,10
"منتزه عوائل جميل ونظيف ورائع لقضاء الوقت مع العائلة وتسلية الاطفال كما يوجد ملاعب لكرة القدم الشكر الجزيل القائمين عليه 👍",10
كويس لاباس لو انه يحتاج بعض التحسينات,10
جيد ولكن اهتمام اكثر,10
متنزه جميل وتقام فيه فعاليات نشاط العائلة,10
رائع يحتاج تنظيف,10
"منتزه حلوو الى قبل العصر هدوء ومافيه زحممممة 👍🏼",10
منتزه السلام المنتزه غير صالح اما يطورونه او يستبدلونه بشي ينفع الوطن والمواطن,10
"مكان مميز وهادىء",10
"الموقع ممتاز

المكان وسخ وقذر
العشب ميت
الاهتمام صفر",10
"لانه يقع في أجمل مدينة على وجه الأرض والاجواء في هذه المدينة من أروع ما يكون.",10
حديقه هاديه ولا يوجد بها ملاهي للاطفال,10
"جميل وواسع نوعاً ما وفيه دورات مياه رجال و نساء",10
احبه وارتاح فيه,10
مكان جميل جدا وناسب جميع الاوقات,10
يحتاج الى تنوع الاشجار والزهور وتنظيف احواض الاشجار والعناية بالنظافة,10
جميل ورايق خاصه لعوائل,10
جميل بس ينقصه النظافه,10
"جميل جدا ولكن يحتاج إلى زياده الاهتمام بالمسطحات الخضراء داخل الحديقه",10
متنفس جميل,10
جميل,10
هادي وغير مزدحم مناسب للشباب أكثر، غير مفضل للعوائل والاطفال لعدم وجود العاب.,10
ممتازه جدا,10
ممتاز لكن للأسف لايوجد دورات مياة وبخصوص المضلات الي قريبة من الجبل لا يوجد مدخل خاص لكبار السن ولا ذوي الاحتياجات الخاصة وعدم وجود حاويات,10
مكان خلاب يخطف كل انظار كل من مرا من حوله,10
"نظيف و شرح و فيه اماكن للشواء موقعه جميل",10
جميل نوعاً ما,10
جدا ممتاز ولاكنه يحتاج الى نظافه مشكله المرتادين ياكلون ويرمون مخلفاتهم بكل اسف,10
ممتاز 🤙🏻,10
منظر خلاب  خدمات متوفرة,10
يحتاج المزيد من دورات المياه,10
"المنتزه هو عبارة عن مسطحات خضراء مفتوحة ونخيل واشجار الزيتون وجلسات .. ويمتاز المنتزه بموقعه المرتفع بين سفح جبل أجا  والدائري الغربي السريع .. وهو شبه متوسط بين اغلب احياء مدينة حائل .. ورغم انه مخصص للشباب إلا أن الأسر الصغيرة ترتاده واغلبهم من يريد فسحة قصيرة لتناول القهوة والشاي أو وجبة غذائية لقربه وحيويته من حركة السيارات المارة من أمامه .. يتوفر في حديقة السلام إنارة كاملة ودورة مياه وهناك سيارات الوجبات الخفيفة والأيس كريم غالبا تحوم حوله .",10
المنتزه جيد ممتاز العوائل والموقع هادي جدا وبالتوفيق للجميع,10
له ذكره حلوه,10
"منتزه جيد ولاكن يحتاج اهتمام من البلديه بالثيل ويحتاج زيادة المسطحات الخضراء جيد للعوائل",10
منتزه جداً جميل ولكن ينقصه ألعاب للأطفال,10
"بعيد عن مواقف السيارات
غير مهيئ
مليئ بالاشواك والاحجار
لا يناسب الاطفال ولا كبار السن",10
الحديقه رايقه لكن يعفسونها اللي يشوون المفترض اللي يبي يشوي يروح للبر هذا مكان عام,10
رائع جدا والمكان مناسب للشباب والعوائل,10
احد المنتزهات الي في حايل يمكن يطلع لها الشخص لتغيير جو,10
جيد ولكن يحتاج الى صيانة بعض الممرات فيه,10
"الإنارة سيئة.. دورات المياه جدا جدا سيئة.. المنتزه يحتاج إلى إعادة تهيئة.. موقعه ممتاز وإذا استغل بالشكل المميز والترفيهي سيصبح جاذب للمتنزهين.. يحتاج إنارة بيضاء وملونة و دورات مياه كبيرة وألعاب وشلالات ومسرح للفعاليات ووووووووو",10
محتاج تنظيف واهتمام اكثر,10
ياسلام على منتزهات حايل كلها أحسن من بعض,10
مكان مهمل وقذر,10
جيد وهادي ولكن تنقصة نضافة المظلات,10
"المكان جميل، لكن للأسف ولدي تأذى بالزجاج المنتشر على حواف الحديقة، ناهيك عن وجود الأوساخ  تحت الأشجارا،ومسجد النساء كارثة. لة",10
منتزه للعزاب فقط,10
"قديم جداً
ينقصه بعض الترميمات
واهمها الممشى صراحه حاله يرثى لها
واتمنى يحطون فيها مبيدات عشان الحشرات 😷",10
"المنتزه جيد.. وفيه دورات مياه نساء ورجال..صغير في مساحته..
من عيوبه الدخول لح بدرج ٣ درجات..ثم تنزل ..مالها داعي.
يعني لا باس
قربه من الدايري احد يراه حسنه واخر يراه العكس",10
حلوة,10
جميل جدًّا #مفخرة_حائل .. لاينقصه إلا تنظيفه من قطع الزجاج المتناثر  و التخلّص من الأعشاب الشوكية التي تلتصق بملابسنا😓 .. أنصح بزيارته #ممتع !,10
منتزة خاص لشباب ولكن لا تتقيد العوائل بذلك قريب منه الخدمات,10
يحتاج اهتمام من قبل البلدية,10
منتزه هادئ جميل ممتاز ولكن ينقصه حمايه حديديه قويه  وخاصه لانه يقع علي الطريق الدائرى,10
جميل وغير مزدحم,10
جميل وصغير وفيه شلال شبيه الطبيعي,10
فاشل,10
شبه مهجوره قديمه مره,10
مكان في الليلة جميل,10
"منتزه شبه جميل ينقصه بعض التعديلات والنضافه وفيه الشللات معطله ارجو اعادة انضر فيها وفيه دوراة المياه غذره وصنابير المياه تالفه يعني حديقه بلصح مهمله وفيه شي جدا خطير لماذا اسم السلام. يكتب بلخط العريض علا دوراة المياه السلام من اسماء الله سبحانه وتعالى وانا ابري ذمتي لله وحسبي الله ونعم الاوكيل.",10
طبيعة جبلية رائعة,10
منتزه جميل,10
"لايصلح ومهمل جدآ وكنت مسافر وياالله تحملت اجلس علشان الغداء",10
حديقة السلام في حائل حديقة صغيرة واكثر مالفت نظري بها وجود العاب للاطفال من ذوي الاعاقة,10
جميل,10
حديقه  رائع لموقعه القريب من الخدمات  وهي بجانب طريق الدائري الشمالي من مدينة حائل  وكذلك  يمكن  مشاهدة الحديقه من قبل زوار المنطقه لقربه  من الدائري,10
ملائم,10
جميل,10
جميل ورايق بس ينقصه اهتمام,10
"هذه الحديقة هي من أجمل الحدائق في حائل والتي تتميز بالموقع الرائع فتطل الحديقة على سفح جبل مما يجعل له أجواء خيالية خاصة في الليل، وتقوم الحديقة باستضافة الفعاليات والمهرجانات والمناسبات مما يجعلها الأكثر زيارة من بين الحدائق في حائل.",10
رائع للسكن والتخييم والاستكشاف,10
منتزه جميل جدا ونضيف ويوجد دورات مياه و محلات,10
مناسب لنزهة قصيرة ويحتاج عناية أكثر,10
"مناسب للاطفال
لكن يحتاج الى صيانة",10
"جيد
ويحتاج بعض الاهتمام",10
منتزه جيد ولكن يحتاج إلى مزيد من الإهتمام والنظافة,10
ممتاز وفيه مسجد ودورات مياه نظيفة ةينقصه ألعاب للأطفال,10
منتزه جميل و رائع يمثل الطبيعة الخلابة متنوعة التضاريس و هو اسم على مسمى لكن ينقصه كشك الشاي أو بوفيه متنقل,10
المنتزة السلام وانت جاي لم المنتزة انتبه فية ساهر قلل السرعة,10
خيال المكان يطل. علي جبال عاليه وهادئ جدا وداخل الجيال نخيل,10
مميز,10
جميل,10
"يقـول قوقـل أخـبرنا عــن عشقـڪ للمڪان
وانـا اقـول ي قـوقل حائــــل ڪله مالــها وزيـن بقـــلبي علنــي فــدوتن لـــتس ي حــائل..ي ررب اســڪن بحــــائل 😅",10
المكان عظيم، لكن المهملات على الارض مؤلمة!! يحتاج المكان فقط ان يهتم به مرتادوه ولايتركون مخلفاتهم,10
المسجد بدون مكبر صوت,10
جيد لكن مليان شرشير,10
أكثر من رائع و جذاب,10
منتزه جمييل,10
حديقه ممتازع للعوائل وكبيره جدآ تنفع للشوي,10
جميل و نظيف,10
حلو اووووي,10
"متنزه موقعه جميل ومساحته لابأس فيها , لكن للاسف امانة وبلدية حائل مهملة المتنزه ويحتاج الكثير من الاهتمام والترميم واعادة التأهيل ,",10
"رائع ومسموح به الشواء",10
حلو وموقعه كويس لاكن لايوجد اهتمام بدورات المياه حيييل متسخه,10
"للاسف ما يعتبر لا منتزه و لا فيه اي اهتمام ، نأمل من الجهات المختصة اعادة الحياة و انشاء جلسات خاصة و كشكات لبيع الماء و الاسر المنتجة ، و تنظيمه بما يليق فمكانه مناسب بعيد عن الشوارع و الطرق المزدحمه و يخدمه الجبل فهو مصد عن الرياح و الهبايب الغربية ، فيا ليت يا ليت ترجع له الحياة مع التنظيم و المتابعة",10
جيد,10
ممتاز ونضيف,10
"مكان ممتاز لقضاء الأوقات بين الأجواء الطبيعية والجبال",10
مكان جميل ينقصه تطوير,10
ممشى جميل باطلالته على جبال حائل ❤️,10
اطلاله جميله للجبال,10
منتزه روعه,10
مكان رائع للجلسة ومنظر طبيعي جميل للجبال المحيطة بالمكان,10
منتزه جميل,10
"هادي  ونظيف
دورات نوع ماء نظيفه",10
جميل وطبيعي,10
الموقع جميل لاكن مافيه اهتمام نهائي مهمله,10
منتزه جميل وصغير واحسن مافيه انه غير مكتض (جيد للعوائل),10
جميل جدا,10
قذر,10
منتزه جميل وواسع وبه كوفي شوب ، ونرجوا الاهتمام به من قبل البلدية .,10
المكان مهمل ياليت الاهتمام اكثر وبعض تصرفات السيكورتي مقرفة,10
"منتزه. قريب من المدينة وعلى الدائري مباشرة ولكن يحتاج العاب اطفال وزيادة المسطحات الخضراء",10
جدا رائع,10
منتزة السلام في قمة الروعة,10
حليو,10
جميل وينقصه بعض الخدمات يقع على الدائري الغربي من منطقة حائل,10
منتزة جميل ينتشر فيه أشجار الزيتون 🌿,10
ينقصها الترميمات,10
منتزه هادي وجميل للشوا  وللطلعات العايليه,10
"السلام
بالنسبه للمهرجان الموجود بالمنتزه بكم تذكره الدخول للمسرح؟
اتمنى احد يرد",10
"بسبب قلة الاعتناء والمتابعة ، عشب ميت .. انارات مكسورة او محروقة .. عدم وجود العاب اطفال",10
يحتاج تطوير,10
يذكرني بلحظات جميله,10
منتزه السلام موقعه جدا ممتاز ومساحته ليست كبيره ولكن المشكله يحتاج الي تطوير وتحديث لن هذا المنتزه يحمل بانورميات ممتازه لوحدث واهتم فيه بزياده وأهم من هذا الشعب يحتاج الي تثقيف في الحفاظ علي المنتزهات في مناطق المملكه,10
منتزه جميل وهادي والجو دائما عليل ليلا,10
مكان رائع ...ويشرح النفس ...,10
موقع ممتاز  ومكان جميل جداً...,10
جيد,10
منتزة ممتاز للشباب فيه ملعب وجلسات 👍,10
منتزه راقي وهادئ,10
جميل لكن يجب يجب يجب الاهتمام بدورات المياه خاصتن النسائية,10
جميل وهادي وقليل المتنزهين فيه بسبب عدم وجود مراجيح اللعاب اطفال...للكشتات رهيب,10
موقع ممتاز.. لكن ينقصه كثير من الخدمات والاهتمام,10
المتنزه جميل,10
اشكر القائمين على التلوث البصري لن اجد اقذر من هذا المكان... خسارة الجبل يكون بوسط هذا الاذى,10
منتزه السلام في مدينة حائل... منتزه واسع جميل,10
"بشكل يحتاج إلى إهتمام من ناحية :
دورات المياة وتكثيفها. ويلاحظ أنه منعدم النظافة.

عمل سلات معلقه للنفايات

النظافة بشكل عام",10
ممتاز,10
منتزه جميل على سفج جبال أجا بحائل,10
"منتزة ممتاز جدا مسطحات خضراء شلالات صناعية خدمات مسجد ودورات مياه اجلكم الله",10
مكان ترفيهي للعوائل,10
مكان جميل ولكن ينقصه الاهتمام ..,10
منتزه يتميز بقربه من الجبال واطلالته الجميلة,10
جميل 👍 👍,10
هل هناك عائق لأستغلال هذا المكان بمدينه ترفيهيه او أي مشروع تفتقده هذه المنطقه,10
الحديقة للشباب فقط لا يوجد العاب اطفال ولكن يوجد ملاعب كورة وسلة للشباب,10
"أسوء من السيء نفسه حمامات يكرم القارئين زي الزفت لا نظافه ولا غيره,مدري وين المسؤولين عنه :).",10
"للأسف المنتزه مهمل وسيء لانه ممتلئ بالنمل والحشرات ولا يوجد به ادنى اهتمام.
ارجو من البلدية معالجته واعداده مرة اخرى ولا انصح بزيارته حاليا",10
يحتاج عناية من البلدية,10
مقبول,10
مقبول,10
"شبه مهجور لايوجد فيه منافع حتى المسجد لايوجد عنايه فيه ويفتقر للماء",10
"الحديقة مفتوحه في الهواء الطلق لطلعه سريعه وينقصها بعض الخدمات",10
"ماشاء الله حلوحلو يعطيكم العافيه",10
حديقه جميله,10
اهتمام ضعيف و الخدمات ضعيفة .. غير انه ما يجذب الشباب,10
"جيد للشواء، الحمامات العمومية وسخة جدًا وغير نظيفة، المسجد بحاجة إلى صيانة ورعاية، العشب أيضًا، النظافة العامة رديئة، كان أجمل وأنظف وكانت شلالات الماء تظيف له رونق وحيوية",10
المكان حلو والجو بارد  بس المشكله في دورات المياه ياساااااتر قمه الأهمال وين البلديه عنها,10
لا يوجد خدمات واللي موجوده مهمله,10
منتزه جيد للشباب و للعوائل بس فيه مشكلة في النظافة العامة بسبب بعض الناس لا يأخذون أوساخهم معهم,10
"تنعدم فيه النظافة
كثرة الحشرات
الثيل لم يجز",10
جيد,10
منتزه شبابي وعائلي . يوجد مسجد ودورات مياه وحده فقط,10
يحتاج تطوير,10
حلوه وفاضيه تصلح للكشتات,10
"لا يصلح للعوائل خصوصاً الاطقال
على الطريق الدائري مباشره ولا يوجد سياج لحماية الاطفال من الطريق",10
مهمل,10
جميل   بس يبي النظافة,10
"يحتاج لعناية و اهتمام اكثر
مكان جميل يستحق التطوير و التأهيل
حماماته ليس فيها انارة و غير نظيفة للأسف",10
جميل بس ينقصه خدمات,10
لانه جميل اعرف كل الاماكن,10
كان منتزه جميل واهمل بشكل كبير,10
ماينفع ابد وصخ مره ولا فيه زرع حصى,10
مكان ممتاز,10
عدم الاهتمام من قبل الصيانه والبلدية,10
زي الخرا مابوه لا كوفي ولا مرجيحه حيي شوضعكم,10
جيد ويبيله اهتمام اكثر,10
صارت منتزه للاعمالة بكل الويكند  ان جيت الملعب فل واذا جيت المسطحات فل بعد,10
"ولاكن مختلط الرجال مع النساء في اليوم الوطني لايوجد هناك تنظيم؟",10
للاسف في اوادم تاكل وتترك اكله على الارض مافي اي احترام لنعمه او المكان,10
الاهتمام ضعيف بالمنتزه من قبل البلدية والتجديد معدوم,10
"شهداء",10
ممتازه كبوس زرق وثيل وشجر زيتون وغرب الحديقه جبال,10
أيام كانت أفضل منتزه في حائل بالموقع,10
"مرافق الخدمية سيئه جدا
و
تكييف المسجد سيئ الرجاء المحافظة لراحة المنتزهين .",10
يحتاج اهتمام أكبر موقع مهم للسياحة,10
ممتازة,10
مافيه العاب ولا اهتمام بالملاعب ولا دورات مياه صالحة,10
جيده حديقة عامه وتعتبر عاديه,10
"يحتاج الى مزيد من الاهتمام
للاسف النظافه سيئه",10
للأسف صار غير مناسب وهناك إهمال كبير للمسجد ودورات المياه,10
موقع ممتاز,10
ابد مو كويسه,10
إنها مقرفه و ليس بها العاب أطفال في التشبيه,10
تجربة أكثر رائعة,10
مش حالك فيها انفراج غير مزحومة,10
"ماشاء الله تبارك الله ابداع",10
حلوو بري قود,10
"أعجبني هدوءه ونظافته ، دورات المياة نظيفة",10
متنزه مهمل رغم روعة موقعه,10
منتزه السلام يصلح اكثر للشباب,10
ينقصه الكثير من الخدمات,10
للشباب فقط ومرتاديه عوايل,10
منتزه بسيط ومكان لطيف,10
يحتاج من الامانه بعض الاهتمام,10
منتزه بري رائع وهادي,10
تجربه سيئه بما تعنيه الكلمه من معنا,10
مهمل ولا يوجد فيه دورات مياه,10
منتزة ما يميزه قربه من الطريق الدائري للمدينة وتحده من الغرب جبال أجا فتصنع الظلال في منتصف العصر تقريباً,10
لا يوجد عنايه بدورات المياه ابدا,10
مكان متواضع,10
من اجمل منتزهات منطقة حائل,10
منتزة رائع جدا,10
بس قليل ليشغلوا الشلال الصناعي,10
"منتزه سيّء جدا
المسطحات الخضرا أصبحت صفرا
منتزه وسخ
مافي اهتمام من الامانه او البلدية
الإضاءة سيئة
صراحة تجربة ما كانت موفقة",10
تنقصه بعض الخدمات,10
حائل مره حلو ياناس انا فديت حائل,10
من أحلى المتنزهات,10
ممتع وهادي,10
"سيء للغاية لايوجد اهتمام بالمنتزه",10
تم تجديده,10
ما انصحكم به,10
جيد جدا,10
لاجديد,10
يحتاج الى ترتيب بشكل عام وتنسيق ونظافة,10
تحتاج لرش مبيدات للحشرات,10
مهمل للاسف 👎🏼,10
لا بأس لكن يحتاج عناية,10
منتزه شباب وينقصه الكثير من النظافه,10
ممتاز,10
ممتاز,10
احلا جلسات,10
موقع مميز,10
ممتاز للعوائل,10
نص نجمة تخب عليه هذا تسميه منتزه,10
جميله في اطلالتها,10
يحتاج اهتمام اكثر,10
مرتب للغايه,10
موقع مميز,10
يقام فيه فعاليات ليالي رمضان,10
حلو لكن صغير,10
يعني,10
يحتاج الى عناية واهتمام,10
منتزه يجمع بين التطور  والطبيعة,10
رائع جدا,10
مكان رائع,10
ممتاز,10
لا يوجد اهتمام,10
يحتاج عنايه اكثر,10
لا بأس به,10
ليس هناك اهتمام بالحديقه,10
ينقصها  ملاهي  للطفال,10
يحتاج الى صيانه و نشجير,10
يحتاج عناية من أمانة,10
جميل وهادي,10
جيد,10
المويه غير موفره,10
جميله,10
حلوه,10
يحتاج الى اهتمام اكثر,10
حدائق حكوميه وملاعب شباب,10
جميل,10
ينقصه المزروع والمويه,10
ليس هناك اهتمام به,10
ممتاذ,10
اتمنى يهتمون فيها,10
منتزه راقي وجميل,10
براااااد وفاضيه وهاديه,10
هذا منتزه,10
تحتاج عناية,10
مكان شرح وجميل جدا,10
المكان يحتاج لتجديد,10
حلوو,10
جميلة,10
لايوجد اهتمام,10
يحتاج اهتمام اكثر,10
جيد,10
ائع,10
منتزه عام وشرح ونظيف,10
مقبول,10
صالح لتنزه العوائل,10
جيد,10
جميل,10
محتاج للتطوير,10
جميل,10
مكان لابأس به,10
جميل,10
جيد,10
افشل منتزه بحائل,10
غير مرتب,10
مقبول,10
جميل,10
حلوه,10
يحتاج تطوير,10
يفتقر للنظافة,10
ممتازه الحديقه,10
رائع,10
جيد,10
يناسب العوائل,10
ممتازه جدا,10
روعة,10
غير نظيف,10
ازوين,10
جلسات جيدة,10
يحتاج تطوير,10
برنامج رائع,10
منتزه ممتاز,10
فاشل,10
ممتازللعوائل,10
غير مزدحم,10
جيد,10
ملاعب جيده,10
إهمال لهذا المنتزه,10
رووووووووووووعه,10
ممتاز,10
منتزه خاص بالرجال,10
ممتازهه,10
هلابك,10
سي,10
جميل,10
جيده,10
👍👍,10
مهمل,10
ممتاز,10
منتزه جيد,10
منتزه السلام ياسلام,10
انا بالقرب من منتزه السلام,10
نعم,10
🇸🇦,10
نعمااااااا,10
منتزه السلام,10
جميل جدا جدا جدا جدا جدا جدا,10
"قلعة تبوك .. تم بناءها في العصر العباسي وأعيد بناءها في العهد العثماني وذلك في عهد سليمان القانوني ومرت بعد ذلك بعدة ترميمات في عهد السلطان محمد الرابع والسلطان عبدالمجيد.. والهدف من بناءها خدمة الحجاج القادمين من الشام ومتجهين إلى مكة .. استخدم الحجر من مكان قريب من القلعة (المحجر).. تم بناء القلعة من دورين ويحتوي كل دور على عدة غرف ويلاحظ قصر الأبواب وذلك ليس لأنهم في ذلك الوقت قصار قامة بل هو من وسائل السلامة والدفاع .. وكما يلاحظ وجود مسجدين ( المسجد السلفي) يستخدم في فصل الشتاء و ( المسجد العلوي) يستخدم في فصل الصيف لحرارة الجو .. وتم اعتماد البناء على الطراز الإسلامي في استخدام الأقواس وذلك يعود لتوزيع الثقل وعدم سقوط السقف.. يوجد في أغلب الغرف مشب للنار .

كانت القلعة في السابق مرتفعة ولها درج ولكن مع تعدد الترميم وتغير البيئة المحيطة تغير حالها .. والشيء بالشيء يُذكر أنه في عام 1417 تعرضت تبوك لهزة أرضية قوية وأثرت على الجهة الغربية من القلعة وانهدم .. ثم أُعيد بناءه من جديد..

سبب بناء القلعة في هذا المكان هو وجود عين تبوك أو ما تُعرف حالياً بعين السكر أو السكار ومن المتعارف عليه سابقاً أن البناء يوم بجوار الماء.",10
"الدخول مجاني، والموقع مرتب وفيه معلومات كثيرة ومهمة

الموقع رائع",10
"القلعه  عباره عن دورين
الدور الاول مجموعه عثغرف جنب بعض كل ما تدخل غرفه فيها قطعه اثريه ولوحتين  من ناس كتبو عن القلعه او تاريخ تبوك

والدور الثاني بنفس الطريقه غرف باب الغرفه 150 سم لازم تنزل راسك علشان تدخل الغرفه

ملاحظات تفيدك
- جنب القلعة فيه عين السكر مافيها مويه بس عين مسوره
- القلعه قريب منها مسجد التوبه وهو المسجد الي صلى فيه الرسول صلى الله عليه وسلم لما جاء في غزوة  تبوك
- جنب القلعه اسواق كثير شعبيه (تنفع تتمشي فيها ) لا ترفع سقف توقعاتك كثير 😅😉

تستحق الزياره علشان من هنا بدا تاريخ تبوك بعد مسجد الرسول طبعا",10
"قلعه تاريخيه عريقه و جميله تحكى تاريخ طويل وعراقه معماريه واثريه رائعه
حجمها ليس كبيرا مقارنة بمكانتها كمستقر مؤقت لحجاج الشمال فى العقود والازمنه السابقه",10
رائعه واعجبتني فكره ماذا قيل عن تبوك كل غرفه فيها معلومه...,10
قلعة تبوك التاريخية ، مكان جميل وبجواره سوق البلد,10
